id_pago,id_producto,id_cliente,numero_cuota,fecha_pago,monto_capital,monto_interes,monto_total,dias_mora,monto_mora,metodo_pago
12359,2273,5AEFB815,37,2022-01-15,748.76,320.9,1069.66,0,0,Débito Automático
12360,2273,5AEFB815,13,2023-01-28,1180.62,505.98,1686.6,0,0,Cheque
12361,2273,5AEFB815,60,2023-10-19,1056.18,452.65,1508.83,0,0,Efectivo
12362,2273,5AEFB815,59,2023-05-12,226.99,97.28,324.27,0,0,Transferencia
12363,2273,5AEFB815,51,2022-08-16,1044.83,447.78,1492.61,0,0,Transferencia
12364,2273,5AEFB815,53,2023-12-06,151.55,64.95,216.5,0,0,Transferencia
12365,2273,5AEFB815,13,2022-02-26,207.49,88.92,296.41,38,18.77,Banca Móvil
12366,2273,5AEFB815,32,2022-09-04,768.88,329.52,1098.4,0,0,Efectivo
12367,2277,5AEFB815,46,2022-12-02,683.79,293.06,976.85,0,0,Transferencia
12368,2278,100891BA,4,2023-05-05,131.78,56.48,188.25,0,0,Cheque
12369,2278,100891BA,9,2023-02-07,640.0,274.28,914.28,0,0,Débito Automático
12370,2278,100891BA,33,2022-02-18,638.05,273.45,911.5,0,0,Cheque
12371,2278,100891BA,15,2023-05-26,435.46,186.63,622.09,0,0,Transferencia
12372,2278,100891BA,52,2022-12-03,1150.15,492.92,1643.07,44,120.49,Débito Automático
12373,2278,100891BA,56,2022-09-15,673.72,288.74,962.45,11,17.64,Cheque
12374,2278,100891BA,60,2023-06-19,403.3,172.84,576.15,55,52.81,Cheque
12375,2278,100891BA,14,2023-09-21,1077.91,461.96,1539.87,0,0,Banca Móvil
12376,2278,100891BA,40,2023-12-18,1183.71,507.31,1691.02,0,0,Efectivo
12377,2278,100891BA,2,2023-06-01,835.92,358.25,1194.17,0,0,Débito Automático
12378,2278,100891BA,28,2023-02-14,1361.19,583.37,1944.56,15,48.61,Transferencia
12379,2278,100891BA,26,2023-04-16,1289.99,552.85,1842.84,0,0,Banca Móvil
12380,2278,100891BA,45,2023-08-29,413.64,177.28,590.92,0,0,Cheque
12381,2278,100891BA,12,2023-04-16,211.04,90.44,301.48,0,0,Banca Móvil
12382,2278,100891BA,13,2023-12-10,1009.18,432.51,1441.69,0,0,Cheque
12383,2278,100891BA,52,2022-11-30,835.79,358.19,1193.98,0,0,Transferencia
12384,2278,100891BA,45,2022-11-23,482.18,206.65,688.83,0,0,Cheque
12385,2278,100891BA,19,2023-04-01,147.27,63.11,210.38,0,0,Transferencia
12386,2278,100891BA,55,2023-12-08,1066.81,457.2,1524.01,39,99.06,Transferencia
12387,2278,100891BA,37,2022-10-09,675.1,289.33,964.43,40,64.3,Transferencia
12388,2278,100891BA,42,2022-05-31,167.89,71.95,239.85,0,0,Transferencia
12389,2278,100891BA,13,2022-07-03,797.1,341.62,1138.72,0,0,Transferencia
12390,2278,100891BA,41,2022-08-03,1399.07,599.6,1998.67,60,199.87,Banca Móvil
12391,2278,100891BA,38,2022-08-29,1285.82,551.07,1836.89,54,165.32,Cheque
12392,2278,100891BA,27,2023-08-13,1171.62,502.12,1673.74,0,0,Débito Automático
12393,2278,100891BA,13,2023-08-25,594.3,254.7,849.0,0,0,Efectivo
12394,2278,100891BA,3,2022-09-03,101.21,43.37,144.58,0,0,Efectivo
12395,2278,100891BA,12,2022-04-11,318.91,136.68,455.59,0,0,Débito Automático
12396,2278,100891BA,10,2022-03-24,1128.02,483.44,1611.46,31,83.26,Cheque
12397,2278,100891BA,23,2022-04-20,856.65,367.14,1223.79,0,0,Débito Automático
12398,2278,100891BA,29,2023-02-25,1339.42,574.04,1913.46,0,0,Cheque
12399,2278,100891BA,13,2023-08-16,311.28,133.41,444.69,48,35.58,Banca Móvil
12400,2278,100891BA,16,2022-10-21,203.92,87.4,291.32,0,0,Efectivo
12401,2278,100891BA,59,2022-01-06,1093.45,468.62,1562.07,36,93.72,Cheque
12402,2278,100891BA,14,2022-06-21,1172.14,502.34,1674.48,0,0,Débito Automático
12403,2278,100891BA,58,2022-09-16,448.57,192.24,640.81,0,0,Transferencia
12404,2281,5B1C181D,35,2023-03-02,792.96,339.84,1132.8,0,0,Banca Móvil
12405,2281,5B1C181D,46,2022-12-25,169.74,72.74,242.48,0,0,Transferencia
12406,2281,5B1C181D,17,2022-03-04,276.21,118.38,394.59,0,0,Transferencia
12407,2281,5B1C181D,13,2022-06-08,707.17,303.07,1010.24,0,0,Débito Automático
12408,2281,5B1C181D,58,2022-04-15,840.19,360.08,1200.27,0,0,Banca Móvil
12409,2286,E96524D4,9,2023-08-06,1210.94,518.98,1729.92,44,126.86,Cheque
12410,2286,E96524D4,3,2023-12-23,620.4,265.88,886.28,0,0,Efectivo
12411,2286,E96524D4,14,2022-05-19,699.8,299.91,999.71,0,0,Banca Móvil
12412,2286,E96524D4,37,2023-11-10,990.72,424.59,1415.31,0,0,Banca Móvil
12413,2286,E96524D4,35,2022-11-07,461.38,197.73,659.11,42,46.14,Banca Móvil
12414,2286,E96524D4,42,2023-09-07,417.87,179.09,596.96,58,57.71,Transferencia
12415,2286,E96524D4,8,2022-10-24,606.05,259.74,865.79,0,0,Débito Automático
12416,2286,E96524D4,2,2022-08-30,995.01,426.43,1421.44,0,0,Efectivo
12417,2286,E96524D4,57,2022-11-15,394.44,169.04,563.48,0,0,Efectivo
12418,2286,E96524D4,30,2023-01-31,231.71,99.3,331.01,60,33.1,Transferencia
12419,2286,E96524D4,30,2023-09-03,325.29,139.41,464.7,0,0,Cheque
12420,2286,E96524D4,54,2023-04-17,435.48,186.64,622.12,0,0,Banca Móvil
12421,2286,E96524D4,40,2023-11-15,619.98,265.7,885.68,42,62.0,Transferencia
12422,2286,E96524D4,23,2023-03-27,343.55,147.24,490.79,0,0,Cheque
12423,2286,E96524D4,28,2023-12-25,556.43,238.47,794.9,0,0,Efectivo
12424,2286,E96524D4,13,2023-01-08,769.24,329.67,1098.91,20,36.63,Transferencia
12425,2286,E96524D4,7,2022-06-29,504.19,216.08,720.27,0,0,Efectivo
12426,2286,E96524D4,30,2022-06-27,146.01,62.57,208.58,59,20.51,Efectivo
12427,2286,E96524D4,11,2023-01-12,932.95,399.84,1332.79,0,0,Cheque
12428,2286,E96524D4,50,2023-08-11,479.69,205.58,685.27,49,55.96,Efectivo
12429,2286,E96524D4,31,2023-10-01,309.69,132.73,442.42,0,0,Cheque
12430,2286,E96524D4,6,2022-09-24,268.13,114.92,383.05,40,25.54,Débito Automático
12431,2288,01EFA00D,1,2023-09-08,629.5,269.78,899.28,7,10.49,Banca Móvil
12432,2288,01EFA00D,17,2023-07-26,763.78,327.34,1091.12,21,38.19,Transferencia
12433,2288,01EFA00D,58,2023-02-26,1126.12,482.62,1608.74,10,26.81,Efectivo
12434,2288,01EFA00D,35,2022-02-16,1220.44,523.05,1743.49,0,0,Efectivo
12435,2288,01EFA00D,22,2023-12-26,161.93,69.4,231.33,0,0,Transferencia
12436,2288,01EFA00D,58,2023-08-24,575.25,246.53,821.78,0,0,Banca Móvil
12437,2288,01EFA00D,55,2022-06-08,257.22,110.24,367.46,0,0,Transferencia
12438,2288,01EFA00D,4,2023-07-03,567.44,243.19,810.63,0,0,Cheque
12439,2288,01EFA00D,7,2022-09-01,1259.43,539.75,1799.18,0,0,Cheque
12440,2288,01EFA00D,21,2023-10-25,633.99,271.71,905.7,0,0,Cheque
12441,2288,01EFA00D,16,2022-09-25,72.5,31.07,103.57,39,6.73,Cheque
12442,2288,01EFA00D,27,2022-12-05,1123.18,481.36,1604.54,10,26.74,Banca Móvil
12443,2288,01EFA00D,53,2022-05-03,1362.16,583.78,1945.95,0,0,Efectivo
12444,2288,01EFA00D,27,2023-07-13,309.48,132.64,442.12,0,0,Banca Móvil
12445,2288,01EFA00D,35,2023-12-14,208.88,89.52,298.4,21,10.44,Banca Móvil
12446,2297,66631C0F,30,2022-08-21,1155.01,495.0,1650.01,0,0,Transferencia
12447,2297,66631C0F,26,2022-10-17,164.93,70.69,235.62,0,0,Débito Automático
12448,2297,66631C0F,21,2023-10-01,692.71,296.87,989.58,0,0,Efectivo
12449,2297,66631C0F,53,2022-10-17,1267.83,543.35,1811.18,0,0,Cheque
12450,2297,66631C0F,4,2022-07-21,858.77,368.05,1226.82,0,0,Cheque
12451,2297,66631C0F,29,2022-05-16,1388.79,595.19,1983.98,51,168.64,Cheque
12452,2297,66631C0F,23,2022-01-07,879.58,376.96,1256.55,0,0,Transferencia
12453,2297,66631C0F,32,2023-01-07,99.14,42.49,141.63,0,0,Banca Móvil
12454,2297,66631C0F,22,2022-05-15,359.37,154.01,513.38,0,0,Banca Móvil
12455,2297,66631C0F,27,2023-04-03,383.87,164.51,548.38,30,27.42,Efectivo
12456,2297,66631C0F,34,2023-08-21,1380.98,591.85,1972.83,0,0,Cheque
12457,2297,66631C0F,40,2022-01-14,1133.62,485.84,1619.46,37,99.87,Cheque
12458,2297,66631C0F,55,2022-03-06,232.38,99.59,331.97,0,0,Cheque
12459,2297,66631C0F,31,2022-06-08,345.49,148.06,493.55,0,0,Transferencia
12460,2297,66631C0F,11,2023-03-18,823.65,352.99,1176.64,0,0,Débito Automático
12461,2297,66631C0F,15,2023-04-26,1370.61,587.4,1958.01,33,107.69,Efectivo
12462,2297,66631C0F,43,2023-10-31,1327.19,568.79,1895.98,0,0,Banca Móvil
12463,2297,66631C0F,50,2022-01-22,1099.77,471.33,1571.1,0,0,Cheque
12464,2297,66631C0F,47,2023-09-01,711.5,304.93,1016.43,57,96.56,Transferencia
12465,2297,66631C0F,38,2023-12-21,1249.71,535.59,1785.3,34,101.17,Transferencia
12466,2297,66631C0F,55,2023-02-01,825.23,353.67,1178.9,0,0,Débito Automático
12467,2297,66631C0F,36,2022-03-04,666.3,285.56,951.86,0,0,Cheque
12468,2297,66631C0F,59,2022-12-06,108.09,46.33,154.42,0,0,Cheque
12469,2297,66631C0F,44,2023-10-30,548.15,234.92,783.07,0,0,Transferencia
12470,2297,66631C0F,39,2023-05-18,1208.03,517.73,1725.76,0,0,Débito Automático
12471,2297,66631C0F,45,2022-02-26,755.94,323.97,1079.91,0,0,Transferencia
12472,2297,66631C0F,53,2022-02-04,955.33,409.43,1364.76,22,50.04,Cheque
12473,2297,66631C0F,15,2022-01-31,537.94,230.54,768.48,0,0,Banca Móvil
12474,2297,66631C0F,16,2022-08-06,88.4,37.89,126.29,25,5.26,Transferencia
12475,2300,0AD66AC4,10,2022-10-24,228.68,98.0,326.68,0,0,Banca Móvil
12476,2300,0AD66AC4,47,2022-02-10,568.85,243.79,812.65,3,4.06,Débito Automático
12477,2300,0AD66AC4,48,2022-04-17,1178.34,505.0,1683.35,0,0,Débito Automático
12478,2300,0AD66AC4,50,2022-05-12,434.9,186.38,621.28,0,0,Efectivo
12479,2300,0AD66AC4,18,2023-07-18,886.31,379.85,1266.15,40,84.41,Débito Automático
12480,2300,0AD66AC4,40,2022-07-13,1259.92,539.96,1799.88,0,0,Cheque
12481,2300,0AD66AC4,49,2022-06-26,159.86,68.51,228.37,0,0,Débito Automático
12482,2300,0AD66AC4,41,2022-03-16,1239.48,531.2,1770.68,44,129.85,Banca Móvil
12483,2302,274E4C54,4,2023-07-07,756.69,324.29,1080.98,0,0,Cheque
12484,2302,274E4C54,31,2022-06-30,479.53,205.51,685.05,0,0,Efectivo
12485,2312,1EFBFF78,16,2022-01-22,295.4,126.6,422.0,0,0,Efectivo
12486,2312,1EFBFF78,20,2023-02-09,206.36,88.44,294.8,41,20.14,Transferencia
12487,2312,1EFBFF78,50,2022-03-17,79.16,33.92,113.08,0,0,Transferencia
12488,2312,1EFBFF78,36,2022-04-19,1226.06,525.45,1751.51,0,0,Efectivo
12489,2312,1EFBFF78,52,2022-05-19,811.69,347.87,1159.56,0,0,Banca Móvil
12490,2312,1EFBFF78,34,2022-11-27,1341.27,574.83,1916.1,6,19.16,Débito Automático
12491,2312,1EFBFF78,50,2023-12-06,280.41,120.17,400.58,0,0,Banca Móvil
12492,2313,795B257E,29,2022-04-24,1141.62,489.26,1630.88,0,0,Banca Móvil
12493,2313,795B257E,22,2022-11-28,1164.1,498.9,1663.0,0,0,Débito Automático
12494,2313,795B257E,59,2023-11-03,1073.29,459.98,1533.27,0,0,Banca Móvil
12495,2313,795B257E,12,2022-12-17,903.52,387.22,1290.74,0,0,Transferencia
12496,2313,795B257E,50,2022-06-13,635.03,272.16,907.19,0,0,Cheque
12497,2313,795B257E,37,2022-11-18,1161.87,497.94,1659.81,17,47.03,Cheque
12498,2313,795B257E,55,2022-04-22,264.98,113.56,378.54,0,0,Transferencia
12499,2313,795B257E,9,2022-03-25,107.7,46.16,153.86,0,0,Efectivo
12500,2313,795B257E,6,2023-05-04,1322.82,566.92,1889.74,0,0,Débito Automático
12501,2313,795B257E,5,2022-07-07,560.21,240.09,800.3,0,0,Débito Automático
12502,2313,795B257E,10,2022-07-14,131.84,56.5,188.35,0,0,Débito Automático
12503,2313,795B257E,39,2023-11-24,676.27,289.83,966.1,0,0,Transferencia
12504,2313,795B257E,17,2022-01-16,366.18,156.94,523.12,0,0,Cheque
12505,2313,795B257E,17,2022-12-17,1071.85,459.37,1531.22,0,0,Débito Automático
12506,2313,795B257E,24,2022-11-07,794.2,340.37,1134.57,0,0,Transferencia
12507,2313,795B257E,51,2023-07-12,493.67,211.57,705.25,0,0,Transferencia
12508,2313,795B257E,3,2023-07-09,986.02,422.58,1408.6,15,35.21,Efectivo
12509,2313,795B257E,57,2022-02-22,240.62,103.12,343.75,33,18.91,Efectivo
12510,2313,795B257E,13,2022-01-12,689.91,295.67,985.58,44,72.28,Transferencia
12511,2313,795B257E,60,2022-09-20,800.36,343.01,1143.37,0,0,Transferencia
12512,2313,795B257E,18,2023-04-03,244.53,104.8,349.33,42,24.45,Efectivo
12513,2313,795B257E,26,2022-03-19,363.3,155.7,519.0,0,0,Débito Automático
12514,2313,795B257E,51,2023-09-14,279.3,119.7,399.0,0,0,Banca Móvil
12515,2313,795B257E,43,2022-08-05,208.54,89.37,297.91,39,19.36,Efectivo
12516,2313,795B257E,34,2022-10-04,924.1,396.04,1320.14,0,0,Transferencia
12517,2313,795B257E,9,2022-06-23,109.23,46.81,156.04,16,4.16,Efectivo
12518,2314,795B257E,42,2023-11-24,359.48,154.06,513.55,0,0,Cheque
12519,2314,795B257E,1,2022-03-25,564.61,241.97,806.58,55,73.94,Débito Automático
12520,2314,795B257E,29,2023-07-29,549.02,235.29,784.31,35,45.75,Banca Móvil
12521,2314,795B257E,43,2023-10-21,738.04,316.3,1054.35,0,0,Débito Automático
12522,2314,795B257E,30,2023-09-19,1103.84,473.08,1576.92,21,55.19,Cheque
12523,2314,795B257E,15,2023-04-29,1317.26,564.54,1881.8,45,141.13,Cheque
12524,2314,795B257E,23,2022-09-01,530.08,227.18,757.26,12,15.15,Débito Automático
12525,2314,795B257E,54,2022-01-21,211.29,90.55,301.84,0,0,Débito Automático
12526,2319,F9F9F3D4,42,2023-06-29,119.86,51.37,171.23,8,2.28,Cheque
12527,2319,F9F9F3D4,42,2022-10-08,851.26,364.83,1216.09,0,0,Transferencia
12528,2319,F9F9F3D4,12,2023-10-17,803.98,344.56,1148.54,56,107.2,Efectivo
12529,2319,F9F9F3D4,48,2022-02-25,655.33,280.86,936.19,0,0,Débito Automático
12530,2319,F9F9F3D4,45,2023-10-19,700.82,300.35,1001.17,44,73.42,Transferencia
12531,2319,F9F9F3D4,54,2022-02-13,1215.5,520.93,1736.43,0,0,Banca Móvil
12532,2319,F9F9F3D4,59,2023-04-20,1255.74,538.18,1793.92,0,0,Cheque
12533,2319,F9F9F3D4,1,2022-12-06,283.92,121.68,405.6,0,0,Efectivo
12534,2319,F9F9F3D4,43,2023-02-21,1300.05,557.16,1857.21,36,111.43,Banca Móvil
12535,2319,F9F9F3D4,22,2023-08-09,751.09,321.9,1072.99,0,0,Transferencia
12536,2319,F9F9F3D4,7,2022-01-11,408.77,175.19,583.96,0,0,Transferencia
12537,2319,F9F9F3D4,60,2023-04-15,413.68,177.29,590.97,0,0,Transferencia
12538,2319,F9F9F3D4,5,2022-12-25,1390.72,596.02,1986.75,0,0,Débito Automático
12539,2319,F9F9F3D4,27,2022-01-26,1120.78,480.33,1601.11,0,0,Transferencia
12540,2319,F9F9F3D4,22,2022-08-10,356.99,153.0,509.99,0,0,Transferencia
12541,2319,F9F9F3D4,58,2022-04-08,188.61,80.83,269.45,0,0,Transferencia
12542,2319,F9F9F3D4,20,2022-12-04,1322.78,566.91,1889.69,51,160.62,Transferencia
12543,2319,F9F9F3D4,39,2023-07-15,101.3,43.41,144.71,0,0,Efectivo
12544,2319,F9F9F3D4,14,2023-04-20,409.08,175.32,584.4,0,0,Transferencia
12545,2319,F9F9F3D4,50,2023-06-24,278.25,119.25,397.5,0,0,Cheque
12546,2319,F9F9F3D4,31,2023-09-07,352.0,150.86,502.86,0,0,Transferencia
12547,2319,F9F9F3D4,41,2022-12-14,964.28,413.26,1377.55,0,0,Efectivo
12548,2319,F9F9F3D4,15,2023-11-02,779.62,334.12,1113.75,0,0,Cheque
12549,2319,F9F9F3D4,42,2022-04-19,776.38,332.73,1109.11,0,0,Débito Automático
12550,2319,F9F9F3D4,44,2022-05-21,156.56,67.1,223.66,0,0,Banca Móvil
12551,2319,F9F9F3D4,8,2023-09-03,346.49,148.49,494.98,0,0,Débito Automático
12552,2319,F9F9F3D4,18,2022-04-27,1180.07,505.75,1685.82,0,0,Transferencia
12553,2319,F9F9F3D4,48,2023-12-05,1143.33,490.0,1633.33,0,0,Banca Móvil
12554,2319,F9F9F3D4,15,2023-02-16,474.64,203.42,678.06,0,0,Transferencia
12555,2321,AF3F91ED,2,2023-11-03,1354.37,580.44,1934.81,0,0,Cheque
12556,2321,AF3F91ED,13,2022-05-17,209.68,89.86,299.54,8,3.99,Efectivo
12557,2321,AF3F91ED,41,2022-09-11,240.23,102.95,343.18,38,21.73,Débito Automático
12558,2321,AF3F91ED,30,2022-07-10,458.49,196.5,654.99,0,0,Efectivo
12559,2322,AF3F91ED,3,2022-08-03,414.83,177.78,592.61,0,0,Débito Automático
12560,2322,AF3F91ED,39,2023-05-27,227.04,97.3,324.34,0,0,Efectivo
12561,2322,AF3F91ED,36,2022-12-20,348.42,149.32,497.75,0,0,Cheque
12562,2322,AF3F91ED,31,2022-05-30,684.43,293.33,977.76,0,0,Efectivo
12563,2322,AF3F91ED,53,2022-12-24,1350.4,578.74,1929.14,5,16.08,Débito Automático
12564,2322,AF3F91ED,39,2022-10-24,913.14,391.35,1304.49,25,54.35,Banca Móvil
12565,2322,AF3F91ED,11,2023-02-07,413.25,177.1,590.35,0,0,Efectivo
12566,2322,AF3F91ED,5,2022-11-16,501.13,214.77,715.9,0,0,Efectivo
12567,2322,AF3F91ED,54,2022-04-10,1352.77,579.76,1932.53,44,141.72,Transferencia
12568,2322,AF3F91ED,18,2022-09-12,1054.55,451.95,1506.5,0,0,Transferencia
12569,2322,AF3F91ED,45,2022-08-22,1231.47,527.77,1759.25,0,0,Transferencia
12570,2322,AF3F91ED,18,2023-04-11,94.5,40.5,135.0,0,0,Cheque
12571,2322,AF3F91ED,12,2023-04-02,638.13,273.49,911.62,0,0,Transferencia
12572,2322,AF3F91ED,21,2023-06-27,121.93,52.26,174.19,5,1.45,Efectivo
12573,2322,AF3F91ED,36,2023-11-16,295.71,126.73,422.44,0,0,Transferencia
12574,2322,AF3F91ED,11,2023-03-10,1143.81,490.21,1634.02,0,0,Cheque
12575,2322,AF3F91ED,58,2022-12-13,978.42,419.32,1397.74,0,0,Transferencia
12576,2322,AF3F91ED,58,2022-11-14,386.99,165.85,552.84,0,0,Cheque
12577,2322,AF3F91ED,58,2023-07-07,91.08,39.03,130.11,0,0,Débito Automático
12578,2326,E7BE759F,3,2022-02-08,1303.86,558.8,1862.66,0,0,Débito Automático
12579,2326,E7BE759F,52,2022-02-01,869.67,372.71,1242.38,0,0,Cheque
12580,2326,E7BE759F,1,2022-07-11,586.1,251.19,837.29,0,0,Débito Automático
12581,2326,E7BE759F,22,2023-03-02,1035.23,443.67,1478.9,0,0,Banca Móvil
12582,2326,E7BE759F,55,2023-01-30,536.47,229.92,766.39,52,66.42,Débito Automático
12583,2327,E7BE759F,4,2022-01-15,812.92,348.4,1161.32,0,0,Efectivo
12584,2327,E7BE759F,37,2023-05-22,264.33,113.29,377.62,17,10.7,Cheque
12585,2327,E7BE759F,23,2022-11-18,1310.12,561.48,1871.6,0,0,Efectivo
12586,2327,E7BE759F,22,2022-06-30,761.85,326.51,1088.36,0,0,Transferencia
12587,2327,E7BE759F,7,2022-07-09,735.3,315.13,1050.43,0,0,Efectivo
12588,2327,E7BE759F,18,2023-01-20,283.75,121.61,405.36,0,0,Cheque
12589,2327,E7BE759F,46,2022-01-19,102.91,44.11,147.02,0,0,Efectivo
12590,2327,E7BE759F,42,2023-04-08,71.43,30.61,102.05,52,8.84,Banca Móvil
12591,2327,E7BE759F,57,2023-02-18,923.87,395.94,1319.81,0,0,Débito Automático
12592,2327,E7BE759F,16,2023-08-08,1199.46,514.05,1713.51,42,119.95,Banca Móvil
12593,2327,E7BE759F,40,2023-04-11,1305.12,559.34,1864.45,0,0,Cheque
12594,2327,E7BE759F,17,2023-01-12,126.1,54.05,180.15,18,5.4,Débito Automático
12595,2327,E7BE759F,11,2022-01-26,116.12,49.77,165.89,0,0,Transferencia
12596,2327,E7BE759F,18,2022-03-21,1226.92,525.82,1752.74,26,75.95,Débito Automático
12597,2327,E7BE759F,45,2022-05-16,156.4,67.03,223.43,0,0,Efectivo
12598,2327,E7BE759F,28,2023-09-14,256.89,110.09,366.98,0,0,Cheque
12599,2327,E7BE759F,44,2022-07-29,1309.9,561.38,1871.28,0,0,Cheque
12600,2327,E7BE759F,57,2023-05-02,361.16,154.78,515.94,41,35.26,Banca Móvil
12601,2327,E7BE759F,54,2023-02-17,907.56,388.95,1296.51,0,0,Cheque
12602,2327,E7BE759F,47,2022-12-14,131.28,56.26,187.54,21,6.56,Cheque
12603,2332,6337217E,38,2022-05-02,116.96,50.13,167.09,1,0.28,Efectivo
12604,2332,6337217E,7,2023-12-31,833.81,357.35,1191.16,3,5.96,Cheque
12605,2332,6337217E,41,2022-02-13,152.52,65.37,217.89,0,0,Cheque
12606,2332,6337217E,10,2022-10-26,790.91,338.96,1129.87,35,65.91,Cheque
12607,2332,6337217E,39,2023-06-29,179.8,77.06,256.85,0,0,Cheque
12608,2332,6337217E,23,2023-03-01,531.1,227.61,758.71,0,0,Transferencia
12609,2334,71A54A45,11,2022-01-01,837.31,358.85,1196.15,0,0,Efectivo
12610,2334,71A54A45,3,2023-10-14,557.62,238.98,796.6,0,0,Efectivo
12611,2334,71A54A45,17,2022-03-28,824.07,353.17,1177.24,51,100.07,Débito Automático
12612,2334,71A54A45,40,2023-07-11,184.32,78.99,263.31,0,0,Efectivo
12613,2334,71A54A45,10,2022-12-15,491.08,210.46,701.54,0,0,Cheque
12614,2334,71A54A45,14,2022-05-03,648.82,278.07,926.89,0,0,Efectivo
12615,2334,71A54A45,34,2022-07-08,383.75,164.47,548.22,42,38.38,Efectivo
12616,2334,71A54A45,35,2023-04-10,891.82,382.21,1274.03,0,0,Cheque
12617,2334,71A54A45,30,2022-06-26,1192.21,510.95,1703.16,15,42.58,Efectivo
12618,2334,71A54A45,26,2023-05-27,451.91,193.67,645.58,33,35.51,Cheque
12619,2334,71A54A45,9,2022-04-17,1095.53,469.51,1565.05,0,0,Transferencia
12620,2334,71A54A45,1,2022-07-09,345.39,148.02,493.41,0,0,Transferencia
12621,2334,71A54A45,48,2022-02-22,279.82,119.92,399.74,0,0,Cheque
12622,2334,71A54A45,52,2022-12-31,208.77,89.47,298.24,0,0,Cheque
12623,2334,71A54A45,56,2023-06-02,619.25,265.39,884.64,0,0,Transferencia
12624,2334,71A54A45,40,2022-05-11,1377.51,590.36,1967.87,0,0,Transferencia
12625,2334,71A54A45,22,2023-10-09,332.55,142.52,475.07,17,13.46,Débito Automático
12626,2334,71A54A45,13,2022-04-23,140.41,60.17,200.58,20,6.69,Transferencia
12627,2334,71A54A45,25,2022-06-18,245.22,105.09,350.31,16,9.34,Transferencia
12628,2334,71A54A45,52,2022-10-15,96.17,41.22,137.39,0,0,Banca Móvil
12629,2334,71A54A45,29,2022-02-12,224.71,96.31,321.02,1,0.54,Banca Móvil
12630,2334,71A54A45,42,2023-10-15,1030.06,441.46,1471.52,0,0,Banca Móvil
12631,2334,71A54A45,24,2023-01-14,385.2,165.09,550.29,0,0,Transferencia
12632,2334,71A54A45,12,2023-02-27,760.79,326.05,1086.85,0,0,Débito Automático
12633,2334,71A54A45,3,2023-05-29,675.51,289.5,965.01,39,62.73,Transferencia
12634,2334,71A54A45,9,2023-06-01,540.07,231.46,771.53,0,0,Efectivo
12635,2334,71A54A45,51,2022-05-18,1047.31,448.85,1496.15,0,0,Cheque
12636,2334,71A54A45,14,2022-10-16,1245.99,533.99,1779.98,0,0,Cheque
12637,2334,71A54A45,60,2023-04-29,742.81,318.35,1061.16,14,24.76,Débito Automático
12638,2334,71A54A45,22,2022-05-22,1084.21,464.66,1548.87,0,0,Efectivo
12639,2334,71A54A45,25,2022-04-01,362.11,155.19,517.3,0,0,Transferencia
12640,2334,71A54A45,39,2023-08-02,906.88,388.66,1295.54,0,0,Efectivo
12641,2334,71A54A45,14,2022-04-27,185.94,79.69,265.63,29,12.84,Efectivo
12642,2334,71A54A45,47,2022-02-10,522.58,223.96,746.55,0,0,Débito Automático
12643,2334,71A54A45,5,2022-09-24,1093.58,468.68,1562.26,27,70.3,Cheque
12644,2335,71A54A45,48,2022-05-30,282.53,121.08,403.61,0,0,Transferencia
12645,2335,71A54A45,24,2023-05-07,197.03,84.44,281.47,0,0,Cheque
12646,2335,71A54A45,24,2022-06-20,1143.65,490.14,1633.79,0,0,Efectivo
12647,2335,71A54A45,2,2022-09-02,505.8,216.77,722.57,0,0,Banca Móvil
12648,2335,71A54A45,17,2023-06-30,172.46,73.91,246.37,0,0,Banca Móvil
12649,2335,71A54A45,13,2023-12-16,105.42,45.18,150.6,0,0,Débito Automático
12650,2335,71A54A45,8,2023-08-17,1107.64,474.7,1582.35,0,0,Banca Móvil
12651,2335,71A54A45,12,2022-05-18,198.92,85.25,284.17,13,6.16,Débito Automático
12652,2335,71A54A45,33,2022-11-17,1038.48,445.06,1483.54,22,54.4,Efectivo
12653,2335,71A54A45,57,2023-07-12,141.88,60.8,202.68,0,0,Cheque
12654,2335,71A54A45,16,2023-07-19,111.36,47.72,159.08,0,0,Banca Móvil
12655,2335,71A54A45,34,2023-10-27,1123.28,481.4,1604.68,39,104.3,Efectivo
12656,2335,71A54A45,21,2022-05-27,227.42,97.47,324.89,0,0,Transferencia
12657,2335,71A54A45,10,2023-04-14,1329.71,569.87,1899.58,28,88.65,Cheque
12658,2335,71A54A45,16,2023-04-15,774.12,331.77,1105.89,0,0,Débito Automático
12659,2335,71A54A45,8,2022-08-31,1271.43,544.9,1816.33,0,0,Débito Automático
12660,2335,71A54A45,27,2022-07-05,480.26,205.83,686.09,0,0,Efectivo
12661,2335,71A54A45,51,2023-03-08,102.22,43.81,146.03,0,0,Cheque
12662,2335,71A54A45,58,2023-03-21,829.61,355.55,1185.16,0,0,Banca Móvil
12663,2338,71A54A45,54,2022-08-27,1051.01,450.43,1501.44,0,0,Transferencia
12664,2338,71A54A45,44,2022-02-09,542.12,232.34,774.46,0,0,Banca Móvil
12665,2338,71A54A45,47,2023-03-08,1192.62,511.12,1703.74,0,0,Transferencia
12666,2338,71A54A45,3,2023-02-17,313.7,134.44,448.14,16,11.95,Débito Automático
12667,2338,71A54A45,32,2023-02-19,522.87,224.09,746.96,0,0,Efectivo
